Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
AUS,High income,Australia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,2.8,,,,2.7,,,,2.6,,,,,,2.9,,,,,,2.7,,2.7,3.0,,,,2.8,,2.7,,,,2.8,,2.8,,2.7,,,
AUT,High income,Austria,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,3.0,2.3,,3.1,,,3.4,,,3.3,3.4,3.5,3.4,3.1,3.0,2.8,3.1,2.9,2.8,3.1,3.1,3.0,2.8,3.0,2.9,2.9,,
AZE,Upper middle income,Azerbaijan,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,3.1,4.8,4.5,4.8,4.8,,,,,,,,,,,,,,,,
BHS,High income,Bahamas The,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,High income,Bahrain,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGD,Lower middle income,Bangladesh,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,4.1,,4.5,,,4.2,,,4.1,,,,3.8,,,,,3.7,,,,,3.8,,,,,3.9,,,,,,3.7,,,,,
BRB,High income,Barbados,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,Upper middle income,Belarus,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.0,3.1,3.3,3.3,3.5,3.8,3.6,3.6,3.5,3.7,3.7,3.6,3.8,4.0,4.0,3.9,4.1,4.2,4.2,4.3,4.2,4.4,
BEL,High income,Belgium,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,3.9,,,,3.7,,,3.3,,3.5,,,3.3,,,3.3,3.4,3.4,3.4,3.4,3.4,3.2,3.3,3.3,3.4,3.3,3.4,3.4,3.4,3.4,3.5,3.6,,
BLZ,Upper middle income,Belize,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.0,,1.0,0.6,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,
BEN,Lower middle income,Benin,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,2.5,,,,1.0,,,2.9,,,
BMU,High income,Bermuda,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN,Lower middle income,Bhutan,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,2.7,,,,,2.7,,,,,2.7,,,,
BOL,Lower middle income,Bolivia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3,0.2,0.5,0.4,,0.9,0.5,0.6,0.8,0.9,0.8,,1.1,0.9,1.0,1.1,1.1,1.0,1.1,1.4,1.7,1.5,
BIH,Upper middle income,Bosnia and Herzegovina,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,2.9,,,3.0,,,,2.9,,,,,,,,,,
BWA,Upper middle income,Botswana,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,1.2,,,,,,,,,0.8,,,,,,,1.1,,,,,,1.5,,,,,,
BRA,Upper middle income,Brazil,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.8,0.9,0.9,0.9,0.7,0.6,0.6,0.8,,0.8,0.7,,0.8,0.7,0.7,0.7,0.8,,0.8,0.9,0.8,0.9,1.0,1.0,1.0,1.0,1.0,,1.1,1.1,1.2,1.2,1.2,1.1,1.0,1.0,0.9,1.6,
VGB,High income,British Virgin Islands,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,High income,Brunei Darussalam,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,Upper middle income,Bulgaria,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.2,2.4,2.4,2.1,2.1,2.0,1.8,2.0,1.5,1.6,1.9,1.9,1.9,,
BFA,Low income,Burkina Faso,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,2.0,,,,,2.3,,,,,,2.7,,,,,3.6,,,,2.3,,,
BDI,Low income,Burundi,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,1.7,,,,,,,,4.0,,,,,,,2.8,,,,,,,,
CPV,Lower middle income,Cabo Verde,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,2.0,,,,,,,,2.2,,,,,,
KHM,Lower middle income,Cambodia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMR,Lower middle income,Cameroon,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,2.5,,,,,,2.5,,,,,,,1.7,,,,,,,
CAN,High income,Canada,Income share held by lowest 10%,,,,,,,,,,,,1.7,,,,2.4,,,,,,2.6,,,,,,2.8,,,,2.9,,,2.9,,,2.8,2.7,,2.7,,,,2.6,,,2.7,,,2.7,,2.5,2.4,2.6,2.5,2.8,2.7,,,,
CYM,High income,Cayman Islands,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAF,Low income,Central African Republic,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,
TCD,Low income,Chad,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,1.8,,,,,,,2.9,,,
CHI,High income,Channel Islands,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,High income,Chile,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,1.2,,1.4,,1.2,,1.3,,1.3,,1.3,,,1.4,,,1.9,,,1.9,,2.1,,2.1,,2.2,,2.3,,,2.1,
CHN,Upper middle income,China,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,3.3,,,3.1,,,2.7,,,2.3,,,2.4,,,2.1,,2.0,2.1,2.1,2.5,2.5,2.6,2.7,2.6,2.7,2.8,,
COL,Upper middle income,Colombia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,0.5,,,0.3,0.1,0.5,1.1,1.1,1.2,1.2,,,1.0,1.1,1.1,1.2,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.2,0.7,
COM,Lower middle income,Comoros,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,1.6,,,,,,,
COD,Low income,Congo Dem. Rep.,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,2.1,,,,,,,,,
COG,Lower middle income,Congo Rep.,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.6,,,,,,,,,,
CRI,Upper middle income,Costa Rica,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,1.5,,,0.9,1.0,1.0,1.1,1.0,1.1,1.1,1.0,1.3,1.4,1.2,1.1,1.1,1.1,1.1,1.3,1.4,1.4,1.5,1.5,1.3,1.6,1.5,1.5,1.4,1.5,1.5,1.5,1.6,1.5,1.6,1.4,
CIV,Lower middle income,Cote d'Ivoire,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,2.8,2.5,2.7,,,,2.3,,,2.7,,,2.6,,,,2.3,,,,,,1.8,,,,,,,2.1,,,2.9,,,
HRV,High income,Croatia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.4,2.5,2.5,2.5,2.6,2.7,2.7,2.7,2.9,3.0,,
CUB,Upper middle income,Cuba,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,High income,Curacao,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,High income,Cyprus,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.8,3.7,3.7,3.7,3.5,3.6,3.4,3.3,3.1,3.0,3.2,3.4,3.4,3.5,3.5,,
CZE,High income,Czechia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,4.6,,,4.0,,,,,,4.0,,3.6,3.8,3.7,3.9,3.9,3.8,3.7,3.7,3.9,3.8,3.9,3.9,4.0,4.2,4.2,4.2,,
DNK,High income,Denmark,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,3.8,,,4.5,,,,,4.4,,,4.0,4.0,4.0,4.0,3.9,3.9,3.5,3.7,3.7,3.7,3.6,3.4,3.7,3.7,3.7,3.7,3.8,,
DJI,Lower middle income,Djibouti,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,1.3,1.7,,,,1.9,,,,
DMA,Upper middle income,Dominica,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,Upper middle income,Dominican Republic,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,1.7,,,1.6,,,,1.5,1.3,,,1.2,1.5,1.3,1.3,1.4,1.5,1.4,1.6,1.7,1.7,1.8,1.8,1.9,1.9,1.9,1.9,1.8,2.3,2.3,2.3,2.4,
ECU,Upper middle income,Ecuador,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,0.7,0.9,,,1.0,1.0,1.1,1.2,1.1,1.3,1.4,1.4,1.5,1.5,1.6,1.7,1.6,1.6,1.6,1.6,1.6,1.3,
EGY,Lower middle income,Egypt Arab Rep.,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,4.2,,,,3.9,,,,,3.9,,,,3.9,,4.1,,4.3,,,3.9,,3.8,,,,
SLV,Lower middle income,El Salvador,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,1.1,1.1,,0.4,0.5,1.0,0.9,0.9,0.7,1.1,1.2,1.7,1.9,1.7,1.8,1.9,2.1,2.2,2.1,2.2,2.4,2.3,2.5,2.4,2.4,,
GNQ,Upper middle income,Equatorial Guinea,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Low income,Eritrea,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,High income,Estonia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.5,2.7,2.8,3.0,2.9,2.8,2.5,2.6,2.6,2.4,2.4,2.7,2.9,3.0,3.0,3.0,,
SWZ,Lower middle income,Eswatini,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,1.8,,,,,,,,,1.5,,,,,,,1.4,,,,,
ETH,Low income,Ethiopia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,3.9,,,,,4.1,,,,,,3.2,,,,,2.9,,,,,,
FRO,High income,Faroe Islands,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,Upper middle income,Fiji,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,2.7,,,,,3.1,,,,,,3.5,,
FIN,High income,Finland,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,4.6,,,,4.7,,,,,4.0,,,3.9,3.9,4.0,3.8,3.8,3.8,3.8,3.7,3.8,3.9,3.8,3.9,3.8,3.9,3.8,3.8,3.8,,
FRA,High income,France,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,2.5,,,,,,2.2,,,,,2.8,,,,,3.2,,,,,,3.3,,,3.3,3.4,3.5,3.4,3.3,3.2,3.0,3.0,3.1,3.1,3.2,3.2,3.1,3.2,3.2,3.2,,,
PYF,High income,French Polynesia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,Upper middle income,Gabon,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,2.2,,,,
GMB,Low income,Gambia The,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,1.8,,,,,,,2.2,,,,,3.0,,,,,,
GEO,Upper middle income,Georgia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,1.8,1.7,1.9,1.8,2.0,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.1,2.0,2.2,2.3,2.4,2.6,2.6,2.3,2.4,2.6,2.7,
DEU,High income,Germany,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.6,3.7,3.3,3.4,3.6,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.3,3.4,3.4,3.2,3.3,3.2,3.1,3.1,3.1,3.1,,,
GHA,Lower middle income,Ghana,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.9,,,2.6,,,,,,,2.2,,,,,,,1.9,,,,,,,2.0,,,,1.6,,,,,
GIB,High income,Gibraltar,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,High income,Greece,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.5,,,2.7,2.6,2.6,2.5,2.6,2.6,2.6,2.4,2.0,1.9,2.0,2.0,1.9,2.2,2.4,2.7,2.5,,
GRL,High income,Greenland,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,Upper middle income,Grenada,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,High income,Guam,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,Upper middle income,Guatemala,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.7,,,,,,,,,,,1.2,,,,,,1.1,,,,,,,,1.7,,,,,,,
GIN,Low income,Guinea,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,2.1,,,,,,,,2.3,,,,,2.5,,,,,3.0,,,,,,3.5,,,
GNB,Low income,Guinea-Bissau,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,2.9,,,,,,,,1.6,,,,,,,,3.3,,,
GUY,Upper middle income,Guyana,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,
HTI,Lower middle income,Haiti,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,
HND,Lower middle income,Honduras,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.2,1.3,1.2,1.0,1.0,0.9,1.2,0.5,0.5,,0.8,0.8,0.7,0.7,0.5,0.6,0.9,0.9,1.1,1.1,1.0,1.0,1.2,1.3,1.3,1.0,1.2,1.1,1.2,,
HKG,High income,Hong Kong SAR China,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,High income,Hungary,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,2.6,3.4,3.5,3.6,3.6,3.2,3.1,2.9,2.9,2.9,3.0,3.1,3.0,3.1,3.1,,
ISL,High income,Iceland,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.8,3.7,3.6,3.7,3.6,3.7,3.9,3.7,3.8,4.1,3.8,3.9,3.8,4.0,,,,
IND,Lower middle income,India,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,3.5,,,,,,3.6,,,,3.8,,,,,,3.8,,,,,,,,,,,3.7,,,,,3.5,,3.5,,,,3.6,3.5,3.5,3.4,3.4,,
IDN,Lower middle income,Indonesia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,3.9,,,3.9,,,3.7,,,3.5,,3.7,3.8,4.1,4.1,3.8,3.7,3.5,3.5,3.3,3.2,3.3,3.4,3.2,3.0,3.0,3.0,3.0,2.9,2.9,2.8,2.8,3.0,3.0,2.9
IRN,Lower middle income,Iran Islamic Rep.,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,2.1,,,,2.2,,,,2.1,,,,,,,2.0,2.0,,,2.0,,,,2.7,2.4,2.4,2.4,2.3,2.2,2.3,,
IRQ,Upper middle income,Iraq,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,3.7,,,,,,,,,
IRL,High income,Ireland,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,2.9,2.8,2.9,,,,3.1,,2.9,3.1,3.0,3.1,3.1,3.3,3.3,3.0,2.8,2.8,3.0,2.8,3.1,3.1,3.1,3.4,3.6,,,
IMN,High income,Isle of Man,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,High income,Israel,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,2.6,,,,,,2.8,,,,,2.4,,,,2.3,2.1,1.9,1.8,1.8,1.8,1.8,1.8,1.6,1.8,1.8,1.6,1.8,1.7,1.8,1.9,1.8,1.9,,,
ITA,High income,Italy,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.3,,3.1,,3.0,,2.0,,2.1,,,1.8,,2.1,,,2.3,2.4,2.4,2.5,2.5,2.4,2.3,2.1,2.1,2.0,2.0,2.0,1.7,1.9,1.9,1.9,,,
JAM,Upper middle income,Jamaica,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,2.5,,,2.7,,,2.5,,,2.0,,,1.8,,2.1,,,,,,,,,,,,,,,,,
JPN,High income,Japan,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,3.3,,,2.9,,,,,,,,
JOR,Upper middle income,Jordan,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,2.5,,,,,3.3,,,,,3.0,,,,3.3,,3.6,,3.5,,,,,,,,,,,
KAZ,Upper middle income,Kazakhstan,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,2.6,3.0,3.1,3.4,2.3,3.7,3.8,4.0,4.0,4.1,4.1,4.1,4.3,4.3,4.3,4.2,4.3,4.3,,,
KEN,Lower middle income,Kenya,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,1.9,,,2.3,,,,,,,,1.8,,,,,,,,,,2.4,,,,,,
KIR,Lower middle income,Kiribati,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,4.0,,
PRK,Low income,Korea Dem. People's Rep.,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,High income,Korea Rep.,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,2.6,,2.6,,2.6,,2.8,,2.8,,,,,
XKX,Upper middle income,Kosovo,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,3.3,3.5,,,3.2,3.2,3.7,3.6,4.1,3.7,4.0,3.8,3.8,,,,
KWT,High income,Kuwait,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,Lower middle income,Kyrgyz Republic,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.7,3.6,3.9,3.2,3.5,3.1,3.1,3.5,3.9,3.5,4.2,4.0,4.0,4.4,4.1,4.4,4.3,4.3,4.1,4.0,
LAO,Lower middle income,Lao PDR,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,3.4,,,,,3.7,,,,,3.3,,,,,3.2,,,,,,3.0,,,
LVA,High income,Latvia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.0,2.4,2.3,2.1,1.9,2.1,2.3,2.3,2.3,2.3,2.5,2.5,2.3,2.5,2.6,,
LBN,Lower middle income,Lebanon,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,
LSO,Lower middle income,Lesotho,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,0.9,,,,,,,,,,,,,,,1.7,,,,
LBR,Low income,Liberia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,3.2,,2.9,,,,,
LBY,Upper middle income,Libya,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
