Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
COL,Upper middle income,Colombia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,9.5,,,11.5,11.3,10.8,5.1,4.9,4.0,3.7,,,4.4,3.6,3.0,2.5,2.5,2.3,2.1,1.9,1.9,1.7,1.8,2.1,5.6,
COM,Lower middle income,Comoros,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,6.7,,,,,,,
COD,Low income,Congo Dem. Rep.,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,,,,,,,,32.6,,,,,,,,,
COG,Lower middle income,Congo Rep.,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,,13.8,,,,,,,,,,
CRI,Upper middle income,Costa Rica,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,11.3,,,,,6.0,,,5.9,5.5,6.0,5.0,4.7,3.7,3.9,4.4,3.2,2.5,3.1,3.3,2.3,2.2,2.1,1.8,1.2,1.3,0.7,1.0,1.1,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.4,0.6,0.4,0.9,
CIV,Lower middle income,Cote d'Ivoire,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.9,2.2,3.5,,,,8.5,,,6.5,,,9.6,,,,8.9,,,,,,12.4,,,,,,,11.2,,,2.4,,,
HRV,High income,Croatia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.9,0.4,0.5,0.4,0.5,0.4,0.3,0.3,0.2,0.2,,
CUB,Upper middle income,Cuba,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,High income,Curacao,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,High income,Cyprus,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,,
CZE,High income,Czechia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
DNK,High income,Denmark,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,0.0,,,,,0.0,,,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.1,0.1,0.2,0.1,0.1,0.2,,
DJI,Lower middle income,Djibouti,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,8.4,8.4,,,,6.4,,,,
DMA,Upper middle income,Dominica,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,Upper middle income,Dominican Republic,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,4.9,,,2.1,,,,2.4,2.6,,,2.4,1.6,2.6,2.9,3.6,2.3,1.7,1.7,1.5,1.2,0.9,1.0,1.0,0.8,0.8,0.6,0.6,0.3,0.2,0.2,0.4,
ECU,Upper middle income,Ecuador,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,9.8,11.7,,,5.8,6.2,4.5,2.8,3.2,2.9,2.6,1.9,1.8,1.5,1.0,0.8,1.2,1.2,1.1,1.0,1.1,2.1,
EGY,Lower middle income,Egypt Arab Rep.,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,0.4,,,,0.3,,,,,0.4,,,,0.4,,0.1,,0.1,,,0.1,,0.4,,,,
SLV,Lower middle income,El Salvador,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,10.8,,,,5.7,6.3,,11.6,9.3,5.4,6.3,6.6,8.0,5.2,4.3,2.2,1.3,2.0,2.0,1.6,1.3,1.1,0.9,0.8,0.5,0.6,0.5,0.4,0.3,,
GNQ,Upper middle income,Equatorial Guinea,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Low income,Eritrea,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,High income,Estonia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.6,0.3,0.5,0.3,0.2,0.3,0.4,0.6,0.4,0.6,0.5,0.4,0.3,0.2,0.2,0.3,,
SWZ,Lower middle income,Eswatini,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,,,,,,22.5,,,,,,,,,20.9,,,,,,,12.8,,,,,
ETH,Low income,Ethiopia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,15.0,,,,,7.5,,,,,,8.3,,,,,7.6,,,,,,
FRO,High income,Faroe Islands,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,Upper middle income,Fiji,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,0.1,,,,,0.1,,,,,,0.2,,
FIN,High income,Finland,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,,
FRA,High income,France,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,0.6,,,,,,1.1,,,,,0.8,,,,,0.0,,,,,,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,,,
PYF,High income,French Polynesia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,Upper middle income,Gabon,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,0.6,,,,
GMB,Low income,Gambia The,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,20.3,,,,,,,9.1,,,,,3.0,,,,,,
GEO,Upper middle income,Georgia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,6.7,6.3,7.6,8.1,7.8,3.8,4.0,3.8,4.0,3.8,4.2,3.6,3.7,4.4,4.3,3.0,2.1,1.6,1.2,1.2,1.6,1.5,1.1,1.5,
DEU,High income,Germany,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,
GHA,Lower middle income,Ghana,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,26.9,,,31.7,,,,,,,23.2,,,,,,,16.1,,,,,,,8.3,,,,9.4,,,,,
GIB,High income,Gibraltar,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,High income,Greece,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,0.4,,,0.4,0.5,0.2,0.3,0.4,0.3,0.5,0.7,0.9,0.6,0.3,0.8,0.8,0.6,0.4,0.1,0.4,,
GRL,High income,Greenland,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,Upper middle income,Grenada,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,High income,Guam,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,Upper middle income,Guatemala,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,18.1,,,,,,,,,5.3,,3.5,,,,,,3.9,,,,,,,,2.7,,,,,,,
GIN,Low income,Guinea,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,,,14.6,,,,,,,,20.7,,,,,16.5,,,,,6.6,,,,,,3.1,,,
GNB,Low income,Guinea-Bissau,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,14.6,,,,,,,,,18.4,,,,,,,,30.3,,,,,,,,4.7,,,
GUY,Upper middle income,Guyana,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,
HTI,Lower middle income,Haiti,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,
HND,Lower middle income,Honduras,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,19.3,12.2,9.7,8.0,9.7,10.1,12.3,7.0,12.3,12.1,,8.2,9.3,11.7,11.2,12.2,9.9,5.9,6.0,4.2,4.7,5.5,6.8,5.2,4.3,4.3,5.5,5.0,5.1,4.3,,
HKG,High income,Hong Kong SAR China,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,High income,Hungary,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.3,0.8,0.4,0.1,0.1,,
ISL,High income,Iceland,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,
IND,Lower middle income,India,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,21.8,,,,,,17.8,,,,14.5,,,,,,12.8,,,,,,,,,,,9.8,,,,,7.5,,4.6,,,,3.7,3.6,2.5,2.2,1.8,,
IDN,Lower middle income,Indonesia,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,30.3,,,28.5,,,20.5,,,20.2,,,15.1,,24.6,11.8,10.7,9.2,5.3,5.4,6.3,5.3,7.5,5.7,5.3,4.3,3.5,2.9,2.3,1.8,1.5,1.4,1.2,1.0,0.8,0.6,0.5,0.5
IRN,Lower middle income,Iran Islamic Rep.,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,2.2,,,,0.9,,,,0.8,,,,,,,0.2,0.2,,,0.4,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.2,,
IRQ,Upper middle income,Iraq,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,
IRL,High income,Ireland,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,0.1,0.1,0.1,,,,0.0,,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.4,0.4,0.4,0.1,0.5,0.3,0.3,0.1,0.2,0.0,,,
IMN,High income,Isle of Man,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,High income,Israel,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.1,,,,,,0.0,,,,,0.2,,,,0.0,0.3,0.2,0.3,0.4,0.1,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.2,,,
ITA,High income,Italy,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.0,,0.0,,0.2,,0.8,,0.5,,,1.4,,1.1,,,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.9,0.9,0.8,1.1,0.9,1.4,1.2,1.1,1.0,,,
JAM,Upper middle income,Jamaica,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,0.6,,,1.9,,,0.6,,,0.5,,,0.5,,0.3,,,,,,,,,,,,,,,,,
JPN,High income,Japan,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.0,,,0.2,,,,,,,,
JOR,Upper middle income,Jordan,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.1,,,,,0.1,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,,,,,
KAZ,Upper middle income,Kazakhstan,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,3.3,1.9,1.3,0.6,2.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
KEN,Lower middle income,Kenya,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,8.9,,,7.2,,,,,,,,12.9,,,,,,,,,,8.6,,,,,,
