Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
CRI,Upper middle income,Costa Rica,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,51.4,,,,,39.6,,,49.9,49.6,50.9,50.3,50.6,51.5,50.4,51.2,50.6,50.8,52.6,52.1,56.2,56.7,54.0,53.4,52.8,54.7,55.0,54.1,55.9,53.6,53.9,53.6,54.2,53.9,53.9,54.0,54.0,53.3,53.7,54.4,
CIV,Lower middle income,Cote d'Ivoire,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,45.4,47.6,43.9,,,,45.8,,,47.6,,,46.2,,,,48.5,,,,,,49.0,,,,,,,47.8,,,44.7,,,
HRV,High income,Croatia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,39.4,39.2,39.5,39.1,39.1,38.4,38.3,37.9,37.7,37.0,,
CUB,Upper middle income,Cuba,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,High income,Curacao,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,High income,Cyprus,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,39.3,40.1,40.0,40.6,40.8,40.4,41.3,42.7,45.1,43.6,42.1,41.4,40.2,41.4,40.1,,
CZE,High income,Czechia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,37.2,,,36.0,,,,,,36.5,,37.0,36.7,36.5,36.2,36.5,36.2,36.4,36.2,36.1,36.4,36.0,35.9,35.8,35.4,35.5,35.7,,
DNK,High income,Denmark,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,,,,,34.5,,,33.6,,,,,34.2,,,35.5,34.9,35.2,35.8,36.1,35.2,36.1,36.7,36.8,37.3,37.9,37.7,37.7,37.6,38.1,37.7,37.3,,
DJI,Lower middle income,Djibouti,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,,,,,,,,,,50.3,50.0,,,,47.6,,,,
DMA,Upper middle income,Dominica,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,Upper middle income,Dominican Republic,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4,,,55.5,,,56.5,,,,52.7,53.7,,,56.2,55.2,54.4,57.1,57.1,55.3,57.0,54.4,53.6,54.6,52.9,53.2,52.0,53.6,50.2,51.1,51.5,48.9,50.1,48.6,46.5,
ECU,Upper middle income,Ecuador,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9,,,,,62.5,60.7,,,58.1,58.3,57.5,57.0,58.0,54.6,53.5,53.9,51.0,51.1,52.2,50.6,51.3,50.5,50.1,51.0,51.0,52.3,
EGY,Lower middle income,Egypt Arab Rep.,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,,,,,39.9,,,,42.1,,,,,41.4,,,,40.8,,40.1,,38.6,,,41.5,,41.0,,,,
SLV,Lower middle income,El Salvador,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6,,,,54.5,55.5,,57.5,55.7,55.8,55.5,55.7,54.2,52.3,53.2,51.3,51.2,52.4,51.6,49.4,48.7,48.2,49.6,48.0,47.2,46.4,44.7,45.2,45.6,,
GNQ,Upper middle income,Equatorial Guinea,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,Low income,Eritrea,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,High income,Estonia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,41.2,41.3,41.7,39.3,40.1,39.6,39.7,40.3,40.7,42.5,42.1,40.4,39.1,38.4,38.3,38.9,,
SWZ,Lower middle income,Eswatini,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,59.5,,,,,,,,,56.7,,,,,,,60.2,,,,,
ETH,Low income,Ethiopia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,,,,39.4,,,,,39.3,,,,,,41.7,,,,,43.0,,,,,,
FRO,High income,Faroe Islands,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,Upper middle income,Fiji,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,,,,,,47.8,,,,,44.7,,,,,,39.4,,
FIN,High income,Finland,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,33.6,,,,34.4,,,,,36.9,,,37.2,37.4,37.2,37.4,37.6,37.2,36.9,37.0,37.1,36.7,36.6,36.4,36.7,36.6,36.9,36.8,37.1,,
FRA,High income,France,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,42.3,,,,,,43.5,,,,,39.9,,,,,40.5,,,,,,39.4,,,39.8,39.2,38.5,38.3,40.9,41.2,40.8,41.8,41.4,41.3,40.9,40.6,40.9,40.2,40.0,40.8,,,
PYF,High income,French Polynesia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,Upper middle income,Gabon,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,,,,,,,,,,,,44.4,,,,
GMB,Low income,Gambia The,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9,,,,,52.8,,,,,,,49.8,,,,,43.6,,,,,,
GEO,Upper middle income,Georgia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6,46.1,46.6,45.9,46.2,45.8,43.9,43.2,42.6,43.8,43.5,44.6,45.0,44.7,45.5,45.7,45.3,44.9,44.3,43.4,43.7,44.5,43.2,42.9,41.5,
DEU,High income,Germany,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,38.1,37.7,37.8,37.7,37.4,37.3,37.2,38.0,37.8,38.9,38.6,38.8,39.0,40.2,39.8,39.9,39.5,38.9,38.9,39.4,39.4,39.8,39.1,39.6,39.6,39.3,39.9,,,
GHA,Lower middle income,Ghana,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,43.4,,,45.6,,,,,,,46.2,,,,,,,48.6,,,,,,,48.3,,,,48.6,,,,,
GIB,High income,Gibraltar,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,High income,Greece,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2,,,,,41.1,,,40.0,40.8,41.7,42.0,41.1,40.9,40.9,41.0,41.0,42.1,42.2,41.8,41.8,41.3,41.1,40.1,40.1,,
GRL,High income,Greenland,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,Upper middle income,Grenada,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,High income,Guam,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,Upper middle income,Guatemala,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,62.9,,,,,,,,,,,59.1,,,,,,58.9,,,,,,,,53.6,,,,,,,
GIN,Low income,Guinea,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,,,52.0,,,,,,,,49.4,,,,,46.3,,,,,41.5,,,,,,38.2,,,
GNB,Low income,Guinea-Bissau,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,,,,,,,,,43.2,,,,,,,,56.7,,,,,,,,43.0,,,
GUY,Upper middle income,Guyana,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,,,,,,,,,,,,,,,,,,,,,,,
HTI,Lower middle income,Haiti,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,,,,,,,,,
HND,Lower middle income,Honduras,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3,61.2,56.7,56.9,58.0,59.3,59.8,59.6,57.2,60.8,59.0,,58.9,59.4,61.7,61.8,62.9,60.8,60.0,59.2,55.4,57.1,56.7,57.4,54.3,54.5,53.8,53.9,53.7,53.1,52.2,,
HKG,High income,Hong Kong SAR China,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,High income,Hungary,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4,42.2,37.1,36.7,36.4,35.9,37.7,37.6,38.6,39.4,38.7,38.4,38.4,38.5,37.8,37.8,,
ISL,High income,Iceland,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,37.7,38.5,39.5,38.9,40.8,38.1,36.0,36.2,36.3,35.3,37.3,36.5,36.8,35.9,,,,
IND,Lower middle income,India,Income share held by highest 20%,,,,,,,,,,,,,,,,,,42.0,,,,,,41.0,,,,41.8,,,,,,41.1,,,,,,,,,,,43.5,,,,,44.2,,44.4,,,,44.0,44.0,45.2,43.5,44.7,,
IDN,Lower middle income,Indonesia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,40.8,,,41.6,,,42.4,,,44.4,,41.4,41.4,39.3,39.8,42.2,42.1,42.6,42.8,43.7,44.8,44.3,44.4,45.0,47.9,48.1,48.6,47.9,47.9,46.5,45.9,45.6,45.0,45.0,45.4
IRN,Lower middle income,Iran Islamic Rep.,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7,,,,49.4,,,,49.1,,,,49.9,,,,,,,49.6,50.6,,,47.8,,,,44.6,45.6,46.4,46.7,47.3,48.5,47.5,,
IRQ,Upper middle income,Iraq,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,,,,,,38.5,,,,,,,,,
IRL,High income,Ireland,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,,,,,,,44.4,44.5,43.2,,,,41.0,,40.2,40.8,41.4,41.8,40.7,40.3,39.3,40.7,40.2,40.7,41.1,41.3,40.1,40.2,41.2,40.0,39.7,,,
IMN,High income,Isle of Man,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,High income,Israel,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,42.8,,,,,,,43.0,,,,,,42.4,,,,,44.3,,,,44.9,45.1,45.9,46.2,47.2,46.4,46.1,46.5,47.0,47.2,46.2,46.3,45.3,44.8,44.8,44.2,43.3,43.8,,,
ITA,High income,Italy,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,41.2,,40.3,,39.2,,41.7,,41.4,,,42.7,,41.7,,,41.8,41.3,40.7,40.8,40.1,40.8,40.7,41.4,41.7,41.7,41.4,41.0,41.4,41.4,42.1,41.5,,,
JAM,Upper middle income,Jamaica,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1,,47.9,,,42.8,,,47.5,,,50.7,,,54.2,,51.6,,,,,,,,,,,,,,,,,
JPN,High income,Japan,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,,40.5,,,41.1,,,,,,,,
JOR,Upper middle income,Jordan,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,,,,,,50.0,,,,,44.4,,,,,44.9,,,,42.5,,41.7,,42.4,,,,,,,,,,,
KAZ,Upper middle income,Kazakhstan,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,,,,,42.9,42.3,41.3,40.2,46.1,39.5,39.3,38.1,37.7,37.7,37.6,37.7,37.0,37.0,36.9,37.2,37.4,37.9,,,
KEN,Lower middle income,Kenya,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8,,48.9,,,51.3,,,,,,,,52.2,,,,,,,,,,47.5,,,,,,
KIR,Lower middle income,Kiribati,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,,,,,,,,,,,,,37.4,,
PRK,Low income,Korea Dem. People's Rep.,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,High income,Korea Rep.,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,,39.7,,39.4,,39.0,,38.9,,39.1,,,,,
XKX,Upper middle income,Kosovo,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,,39.7,39.2,,,40.2,41.5,37.1,37.9,36.2,36.5,36.1,36.3,38.6,,,,
KWT,High income,Kuwait,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,Lower middle income,Kyrgyz Republic,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,39.1,39.1,38.1,43.0,41.3,44.9,41.8,40.0,39.3,39.2,37.7,37.3,38.3,37.0,38.8,37.2,37.4,37.8,39.5,38.5,
LAO,Lower middle income,Lao PDR,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,43.7,,,,,41.7,,,,,43.9,,,,,44.1,,,,,,46.4,,,
LVA,High income,Latvia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,45.5,42.6,44.1,43.5,42.6,41.7,42.8,42.3,42.6,42.2,41.5,41.5,42.4,42.3,42.0,,
LBN,Lower middle income,Lebanon,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,
LSO,Lower middle income,Lesotho,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,66.5,,,,,,,,55.4,,,,,,,,,,,,,,,49.8,,,,
LBR,Low income,Liberia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,,,,,,,41.3,,42.8,,,,,
LBY,Upper middle income,Libya,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,High income,Liechtenstein,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
